StudentID,Gender,AdmissionQuota,AccommodationType,IsRural,NumberOfSiblings,MotherEducation,FatherEducation,IsFatherLiterate,IsMotherLiterate,IsFirstGenerationLearner,CommuteTimeMinutes,FamilyAnnualIncome,FamilyEconomicStatus,HasReliableInternet,HasOwnLaptop,IsPreparingCompetitiveExam,AvgPastPerformance,MediumChanged,AvgMarks_LatestTerm,AvgMarks_PreviousTerm,MarksTrend,FailureRate_LatestTerm,AvgAttendance_LatestTerm,WorksPartTime,IsDropout
RJ_4424,Male,OBC,DayScholar,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,66,97080.74285,BPL,TRUE,FALSE,FALSE,76.62566667,TRUE,58.2443639,74.13453525,-15.89017136,0.227113783,71.85176019,TRUE,TRUE
RJ_4425,Female,OBC,Rented,TRUE,1,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,16,526445.6931,General_Tier,TRUE,TRUE,TRUE,78.43932614,TRUE,61.12673634,85.70847268,-24.58173634,0.154696239,74.13005821,FALSE,FALSE
RJ_4426,Male,OBC,DayScholar,FALSE,1,Senior Secondary (12th),Primary (Up to 5th),TRUE,FALSE,FALSE,33,295614.3863,General_Tier,FALSE,FALSE,FALSE,72.17227757,FALSE,68.90176568,73.66977166,-4.768005983,0.004867566,73.25503133,FALSE,FALSE
RJ_4427,Female,OBC,DayScholar,TRUE,0,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,73,394452.7074,General_Tier,FALSE,FALSE,FALSE,44.01441549,FALSE,44.4799143,45.47648277,-0.99656847,0.268879394,57.49530899,FALSE,FALSE
RJ_4428,Male,OBC,DayScholar,FALSE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,31,122822.2665,General_Tier,FALSE,FALSE,FALSE,86.45784777,FALSE,82.80995277,92.5970025,-9.78704973,0,86.46517469,TRUE,FALSE
RJ_4429,Male,ST,DayScholar,TRUE,3,Senior Secondary (12th),High School (10th),TRUE,FALSE,TRUE,76,403656.0168,General_Tier,TRUE,TRUE,FALSE,88.98314191,TRUE,72.96238632,89.49914494,-16.53675862,0.082444486,70.96133873,TRUE,TRUE
RJ_4430,Male,ST,DayScholar,TRUE,3,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,47,218185.956,General_Tier,FALSE,FALSE,FALSE,74.28990716,FALSE,75.02812039,78.96568092,-3.937560534,0.000423443,66.78987387,FALSE,FALSE
RJ_4431,Male,General,DayScholar,FALSE,2,No Formal Education,High School (10th),TRUE,FALSE,TRUE,17,410616.0903,General_Tier,TRUE,FALSE,FALSE,95,FALSE,95,95,0,0,67.15141692,FALSE,FALSE
RJ_4432,Female,OBC,DayScholar,FALSE,3,No Formal Education,Graduate or Higher,TRUE,FALSE,FALSE,21,580082.7151,General_Tier,TRUE,TRUE,FALSE,67.4065096,TRUE,48.2559078,62.19444955,-13.93854175,0.286157509,72.36360631,FALSE,FALSE
RJ_4433,Male,General,DayScholar,FALSE,0,High School (10th),Middle (Up to 8th),TRUE,FALSE,TRUE,23,223240.9826,General_Tier,TRUE,FALSE,TRUE,54.92903253,TRUE,30,65.60463081,-35.60463081,0.452188074,83.48542181,FALSE,FALSE
RJ_4434,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,FALSE,TRUE,79,294540.4908,General_Tier,FALSE,FALSE,TRUE,86.77347788,FALSE,77.81105222,91.51809693,-13.70704471,0,87.61701173,FALSE,FALSE
RJ_4435,Male,EWS,DayScholar,FALSE,3,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,FALSE,35,278823.1404,EWS,FALSE,TRUE,FALSE,82.17730818,FALSE,84.75722485,76.60557362,8.151651232,0,75.60846464,FALSE,FALSE
RJ_4436,Female,ST,Hostel,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,29,244573.8208,General_Tier,FALSE,FALSE,FALSE,68.33050404,TRUE,56.73199784,63.83371759,-7.101719752,0.321572905,65.90461764,FALSE,TRUE
RJ_4437,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,59,234915.5765,General_Tier,FALSE,FALSE,TRUE,68.30813245,TRUE,43.64076149,73.62449034,-29.98372885,0.236600864,54.84336981,FALSE,FALSE
RJ_4438,Male,General,DayScholar,FALSE,0,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,19,179391.8324,General_Tier,FALSE,FALSE,FALSE,67.66642312,FALSE,72.76108432,72.3459549,0.41512942,0.136109278,79.90500557,TRUE,FALSE
RJ_4439,Male,SC,DayScholar,TRUE,2,Middle (Up to 8th),Senior Secondary (12th),TRUE,TRUE,FALSE,77,177087.3589,General_Tier,TRUE,TRUE,TRUE,75.99971095,FALSE,58.82135939,70.29648616,-11.47512677,0.076755459,69.72461776,FALSE,FALSE
RJ_4440,Female,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,51,296179.4213,General_Tier,FALSE,FALSE,FALSE,58.73767785,TRUE,33.81009029,61.89680346,-28.08671317,0.339427636,80.71017323,FALSE,TRUE
RJ_4441,Female,ST,DayScholar,TRUE,1,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,69,458662.9081,General_Tier,TRUE,TRUE,FALSE,79.32459194,TRUE,61.353529,84.11026565,-22.75673666,0.205830075,76.20080504,FALSE,FALSE
RJ_4442,Female,EWS,DayScholar,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),TRUE,FALSE,TRUE,49,238411.7172,EWS,TRUE,FALSE,TRUE,50.3553774,TRUE,30,48.01415052,-18.01415052,0.41047427,54.300665,TRUE,TRUE
RJ_4443,Male,OBC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),TRUE,TRUE,FALSE,73,475997.4561,General_Tier,TRUE,TRUE,FALSE,66.83290822,FALSE,61.67990477,61.00212255,0.677782213,0.075130843,77.15648642,FALSE,FALSE
RJ_4444,Male,SC,DayScholar,TRUE,2,Middle (Up to 8th),Senior Secondary (12th),TRUE,FALSE,TRUE,58,400304.9217,General_Tier,TRUE,TRUE,FALSE,67.1503199,FALSE,65.24385194,64.62918835,0.614663596,0.038120367,75.37439209,FALSE,FALSE
RJ_4445,Male,SC,DayScholar,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,17,250536.3997,General_Tier,FALSE,TRUE,TRUE,94.09609118,TRUE,81.35561853,90.0745287,-8.718910174,0,72.88617826,FALSE,FALSE
RJ_4446,Female,OBC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,61,249910.3859,General_Tier,FALSE,FALSE,FALSE,92.98502804,FALSE,94.19865821,92.92028727,1.278370945,0,48.30630131,FALSE,FALSE
RJ_4447,Female,General,DayScholar,TRUE,2,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,58,310282.7144,General_Tier,TRUE,TRUE,FALSE,83.42882359,FALSE,72.84286827,89.23254119,-16.38967293,0.236447654,82.03789872,FALSE,FALSE
RJ_4448,Female,SC,DayScholar,FALSE,1,Middle (Up to 8th),High School (10th),TRUE,FALSE,TRUE,33,306272.184,General_Tier,TRUE,TRUE,FALSE,68.71957283,FALSE,62.45351751,56.85695338,5.596564127,0.105820811,86.59434861,FALSE,FALSE
RJ_4449,Female,SC,DayScholar,FALSE,2,High School (10th),No Formal Education,FALSE,TRUE,TRUE,23,500373.4278,General_Tier,TRUE,FALSE,TRUE,64.79536278,FALSE,49.42636946,71.67000217,-22.24363271,0.222515844,77.00455598,FALSE,FALSE
RJ_4450,Female,ST,Hostel,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,26,277684.2413,General_Tier,TRUE,FALSE,FALSE,83.15963167,FALSE,86.24626282,74.67481907,11.57144375,0,83.75412781,FALSE,FALSE
RJ_4451,Male,OBC,DayScholar,FALSE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,28,116351.5731,BPL,FALSE,FALSE,TRUE,78.24790699,FALSE,66.49763466,70.87296694,-4.375332287,0,71.78529322,TRUE,FALSE
RJ_4452,Female,General,DayScholar,FALSE,3,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,38,162335.3136,General_Tier,TRUE,FALSE,FALSE,80.1948712,FALSE,82.5058452,84.91010578,-2.404260578,0,61.80614584,TRUE,FALSE
RJ_4453,Male,EWS,DayScholar,FALSE,1,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,28,365459.6315,EWS,TRUE,FALSE,FALSE,73.75190904,FALSE,76.41536574,67.34772309,9.067642648,0.071569883,85.44243702,FALSE,FALSE
RJ_4454,Female,General,DayScholar,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,64,83427.02149,BPL,FALSE,FALSE,TRUE,63.91141412,TRUE,32.76716113,62.4713734,-29.70421227,0.31620451,57.9936564,FALSE,TRUE
RJ_4455,Male,SC,DayScholar,TRUE,3,Middle (Up to 8th),Graduate or Higher,TRUE,FALSE,FALSE,45,1149906.36,General_Tier,FALSE,TRUE,FALSE,47.10338032,FALSE,44.50481469,46.63814655,-2.133331866,0.287941009,66.56435091,FALSE,FALSE
RJ_4456,Female,General,DayScholar,TRUE,1,Senior Secondary (12th),High School (10th),TRUE,FALSE,FALSE,56,416354.915,General_Tier,FALSE,TRUE,TRUE,54.11877721,TRUE,38.81694457,53.41911598,-14.60217141,0.272364744,60.38936694,FALSE,FALSE
RJ_4457,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,86,147367.9432,General_Tier,TRUE,FALSE,FALSE,54.58723515,TRUE,49.2543292,58.3154386,-9.061109405,0.13142899,57.80056017,FALSE,FALSE
RJ_4458,Male,OBC,DayScholar,FALSE,0,Senior Secondary (12th),Primary (Up to 5th),FALSE,TRUE,FALSE,43,337082.7364,General_Tier,TRUE,TRUE,FALSE,73.94431282,TRUE,70.45594162,70.39876213,0.057179492,0,85.88972356,FALSE,FALSE
RJ_4459,Female,SC,Hostel,TRUE,0,No Formal Education,High School (10th),TRUE,FALSE,TRUE,35,168164.5722,General_Tier,TRUE,FALSE,TRUE,60.56184808,FALSE,47.59051242,63.01052858,-15.42001616,0.420394805,63.18791229,FALSE,FALSE
RJ_4460,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,89,333182.6948,General_Tier,TRUE,FALSE,FALSE,65.68599264,TRUE,55.30938331,55.78891038,-0.479527073,0.155571271,72.8481603,FALSE,FALSE
RJ_4461,Male,General,Hostel,FALSE,0,Senior Secondary (12th),Graduate or Higher,TRUE,TRUE,FALSE,37,912703.9582,General_Tier,TRUE,TRUE,TRUE,75.5967348,TRUE,41.77777692,68.36301009,-26.58523317,0.241208926,67.80269374,FALSE,FALSE
RJ_4462,Male,OBC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,67,129306.7922,General_Tier,FALSE,TRUE,FALSE,83.51001034,TRUE,66.33590975,86.36823944,-20.03232969,0.089028578,65.35006415,TRUE,TRUE
RJ_4463,Female,OBC,DayScholar,FALSE,3,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,17,137103.0666,General_Tier,TRUE,FALSE,FALSE,57.49874279,FALSE,65.52065524,59.79577009,5.72488515,0.14870227,82.35764422,FALSE,FALSE
RJ_4464,Female,OBC,DayScholar,TRUE,1,Primary (Up to 5th),High School (10th),FALSE,TRUE,TRUE,64,184211.7604,General_Tier,FALSE,FALSE,FALSE,71.81411653,TRUE,67.28032944,66.24572813,1.034601305,0,61.01078663,FALSE,FALSE
RJ_4465,Female,ST,Hostel,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,19,389178.7456,General_Tier,TRUE,FALSE,TRUE,64.76458534,FALSE,64.19874735,66.75825477,-2.559507419,0,80.08467334,FALSE,FALSE
RJ_4466,Female,SC,DayScholar,FALSE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,42,168303.1223,General_Tier,TRUE,TRUE,TRUE,69.90657001,FALSE,59.57543178,67.91062789,-8.335196106,0.047442969,73.14552424,TRUE,FALSE
RJ_4467,Male,OBC,DayScholar,FALSE,1,Senior Secondary (12th),Senior Secondary (12th),TRUE,TRUE,FALSE,37,552117.8488,General_Tier,TRUE,TRUE,FALSE,95,FALSE,91.23878726,88.5839817,2.65480556,0,82.80370896,FALSE,FALSE
RJ_4468,Female,ST,DayScholar,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),FALSE,FALSE,TRUE,71,109201.5846,BPL,TRUE,FALSE,FALSE,86.4980098,FALSE,76.42397665,95,-18.57602335,0.048678476,76.22057871,FALSE,FALSE
RJ_4469,Female,OBC,Hostel,TRUE,1,Graduate or Higher,No Formal Education,FALSE,FALSE,FALSE,16,470936.4344,General_Tier,TRUE,TRUE,FALSE,86.14155551,FALSE,78.12069466,88.14251063,-10.02181597,0,81.88170661,FALSE,FALSE
RJ_4470,Female,OBC,Hostel,TRUE,2,No Formal Education,High School (10th),TRUE,FALSE,TRUE,19,389234.2016,General_Tier,TRUE,TRUE,FALSE,77.71616642,TRUE,56.5610512,80.96283362,-24.40178242,0.079098218,84.63674647,FALSE,FALSE
RJ_4471,Male,ST,Rented,FALSE,1,Middle (Up to 8th),No Formal Education,FALSE,FALSE,TRUE,28,218013.1805,General_Tier,FALSE,FALSE,FALSE,72.67534673,FALSE,80.3273898,77.35360013,2.97378967,0,82.91515633,FALSE,FALSE
RJ_4472,Female,OBC,DayScholar,FALSE,1,No Formal Education,No Formal Education,FALSE,FALSE,FALSE,41,205073.6213,General_Tier,FALSE,TRUE,FALSE,95,TRUE,78.11324635,95,-16.88675365,0,79.71773333,FALSE,FALSE
RJ_4473,Male,General,Hostel,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,41,218226.9654,General_Tier,FALSE,FALSE,FALSE,75.79098936,TRUE,63.90975443,72.48175402,-8.571999585,0.13083579,67.05131766,FALSE,FALSE
RJ_4474,Female,General,DayScholar,TRUE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,81,418934.8746,General_Tier,TRUE,TRUE,FALSE,73.30756002,FALSE,63.88078779,78.25029986,-14.36951207,0.006884225,71.5507719,FALSE,FALSE
RJ_4475,Male,OBC,DayScholar,TRUE,2,Middle (Up to 8th),Senior Secondary (12th),TRUE,FALSE,FALSE,70,293599.6005,General_Tier,TRUE,TRUE,FALSE,68.66262903,TRUE,52.13012085,68.66920364,-16.53908278,0.236976322,73.80800422,FALSE,FALSE
RJ_4476,Male,OBC,Rented,TRUE,2,Senior Secondary (12th),No Formal Education,FALSE,TRUE,FALSE,29,450084.9235,General_Tier,TRUE,TRUE,TRUE,49.71491431,TRUE,30,46.64566502,-16.64566502,0.272848141,72.48226102,FALSE,FALSE
RJ_4477,Female,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,71,352392.4496,General_Tier,FALSE,TRUE,TRUE,84.6784517,FALSE,80.76533773,86.32521945,-5.559881725,0,68.06637621,FALSE,FALSE
RJ_4478,Male,SC,DayScholar,TRUE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,57,401416.6869,General_Tier,TRUE,TRUE,FALSE,59.68673222,FALSE,59.08164699,65.30909222,-6.22744523,0.102226788,55.76493248,FALSE,FALSE
RJ_4479,Male,SC,DayScholar,FALSE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,19,311149.8059,General_Tier,TRUE,TRUE,FALSE,92.62230949,FALSE,83.02849387,95,-11.97150613,0,98.77310639,FALSE,FALSE
RJ_4480,Female,SC,Hostel,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,22,96250.85791,BPL,FALSE,TRUE,FALSE,56.43732752,FALSE,55.77401062,49.50844301,6.265567614,0.077507397,66.00055401,FALSE,FALSE
RJ_4481,Female,General,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,FALSE,75,235790.4165,General_Tier,TRUE,FALSE,TRUE,55.11579678,FALSE,38.38855205,56.91925755,-18.5307055,0.253358615,62.94673234,FALSE,FALSE
RJ_4482,Female,SC,DayScholar,TRUE,1,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,63,372380.9464,General_Tier,TRUE,FALSE,FALSE,44.72840325,TRUE,33.47260312,48.01924934,-14.54664622,0.305340588,69.32781325,FALSE,TRUE
RJ_4483,Male,ST,Hostel,TRUE,2,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,20,253034.5737,General_Tier,TRUE,FALSE,FALSE,59.08978638,FALSE,60.31476753,64.26022185,-3.945454323,0.07724967,68.41934925,FALSE,FALSE
RJ_4484,Male,SC,DayScholar,TRUE,1,Primary (Up to 5th),Graduate or Higher,TRUE,TRUE,FALSE,70,475568.1795,General_Tier,TRUE,FALSE,FALSE,49.31243738,TRUE,30,57.55059145,-27.55059145,0.20588658,85.42729764,FALSE,FALSE
RJ_4485,Male,OBC,DayScholar,TRUE,3,Senior Secondary (12th),Middle (Up to 8th),TRUE,FALSE,FALSE,78,465620.1561,General_Tier,TRUE,TRUE,FALSE,78.66352177,FALSE,81.71522413,77.56486034,4.15036379,0.013066802,75.91615807,FALSE,FALSE
RJ_4486,Female,OBC,DayScholar,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),FALSE,TRUE,TRUE,76,176642.6968,General_Tier,FALSE,FALSE,FALSE,71.03139607,TRUE,60.18934171,70.59287272,-10.40353101,0.155500662,69.05158088,FALSE,TRUE
RJ_4487,Male,ST,Hostel,TRUE,2,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,39,415861.0846,General_Tier,TRUE,TRUE,FALSE,86.71432586,TRUE,65.4852938,91.15668367,-25.67138987,0.01265979,81.53967588,FALSE,FALSE
RJ_4488,Female,General,Hostel,TRUE,2,High School (10th),High School (10th),TRUE,TRUE,TRUE,25,417702.5721,General_Tier,TRUE,FALSE,FALSE,53.80774251,FALSE,56.33257854,45.98439224,10.3481863,0.181680403,83.44036297,FALSE,FALSE
RJ_4489,Male,ST,DayScholar,TRUE,0,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,TRUE,72,472988.3146,General_Tier,FALSE,FALSE,TRUE,75.82558727,FALSE,72.90704944,76.01725821,-3.110208771,0.142314922,87.92408806,FALSE,FALSE
RJ_4490,Male,OBC,DayScholar,TRUE,0,High School (10th),Middle (Up to 8th),TRUE,TRUE,FALSE,73,291858.723,General_Tier,TRUE,FALSE,FALSE,65.1699081,TRUE,44.20010775,61.77688635,-17.5767786,0.390255628,80.30115631,TRUE,TRUE
RJ_4491,Male,OBC,DayScholar,TRUE,1,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,69,359371.5721,General_Tier,FALSE,TRUE,TRUE,74.7535092,FALSE,58.75332354,69.13467149,-10.38134795,0.077692516,73.38605105,FALSE,FALSE
RJ_4492,Female,EWS,Hostel,TRUE,1,High School (10th),No Formal Education,FALSE,FALSE,TRUE,37,336201.8762,EWS,TRUE,TRUE,FALSE,61.71848646,FALSE,65.91097791,67.54853762,-1.637559715,0,77.46924659,FALSE,FALSE
RJ_4493,Female,SC,DayScholar,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),FALSE,TRUE,TRUE,89,80715.82736,BPL,TRUE,TRUE,FALSE,95,FALSE,95,92.10449413,2.895505866,0,72.00424285,TRUE,FALSE
RJ_4494,Female,OBC,DayScholar,TRUE,0,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,49,205775.0235,General_Tier,TRUE,TRUE,FALSE,75.47222816,TRUE,57.26808954,77.72440619,-20.45631666,0.204194134,89.90471332,FALSE,FALSE
RJ_4495,Female,ST,DayScholar,TRUE,3,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,70,148053.9829,General_Tier,TRUE,TRUE,FALSE,51.90885932,FALSE,49.29832941,57.22366287,-7.925333464,0.150409105,62.26792322,FALSE,FALSE
RJ_4496,Female,OBC,DayScholar,TRUE,3,Senior Secondary (12th),Graduate or Higher,TRUE,FALSE,FALSE,45,1069064.269,Creamy_Layer_OBC,TRUE,FALSE,FALSE,69.3074697,TRUE,52.56816319,70.1005663,-17.53240311,0.117590043,72.37411691,TRUE,TRUE
RJ_4497,Female,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,FALSE,TRUE,73,250963.7295,General_Tier,TRUE,TRUE,FALSE,62.54413312,TRUE,47.803303,55.84571726,-8.042414262,0.226839055,67.37267012,TRUE,TRUE
RJ_4498,Female,OBC,DayScholar,TRUE,0,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,56,40000,BPL,FALSE,FALSE,FALSE,79.06139699,TRUE,57.58702852,79.41208534,-21.82505682,0.170252993,74.86556052,FALSE,TRUE
RJ_4499,Female,SC,Hostel,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,18,72723.61832,BPL,FALSE,FALSE,TRUE,64.64003961,FALSE,52.6359564,61.67685515,-9.040898751,0.154435981,61.92955508,TRUE,FALSE
RJ_4500,Female,EWS,DayScholar,FALSE,1,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,29,344461.9261,EWS,TRUE,TRUE,FALSE,77.96948526,FALSE,83.80060315,77.80289643,5.997706721,0,78.4746426,FALSE,FALSE
RJ_4501,Male,General,DayScholar,FALSE,1,Middle (Up to 8th),Graduate or Higher,TRUE,TRUE,FALSE,31,476181.6562,General_Tier,TRUE,FALSE,FALSE,72.90653499,FALSE,64.88809295,72.60725489,-7.719161942,0.045161516,68.00796856,FALSE,FALSE
RJ_4502,Female,SC,DayScholar,FALSE,2,High School (10th),Graduate or Higher,TRUE,TRUE,FALSE,39,393308.2564,General_Tier,TRUE,TRUE,FALSE,69.25808578,FALSE,86.14197142,66.78414562,19.3578258,0.050076994,75.26304905,FALSE,FALSE
RJ_4503,Female,General,DayScholar,TRUE,3,Primary (Up to 5th),Senior Secondary (12th),FALSE,FALSE,FALSE,57,553714.4304,General_Tier,FALSE,TRUE,FALSE,88.64133594,FALSE,82.22132065,95,-12.77867935,0,65.05649422,FALSE,FALSE
RJ_4504,Male,General,DayScholar,TRUE,2,High School (10th),Middle (Up to 8th),TRUE,FALSE,TRUE,72,251635.5651,General_Tier,TRUE,FALSE,FALSE,81.39074688,TRUE,75.46184956,81.9525821,-6.490732542,0.000131923,84.02876271,FALSE,FALSE
RJ_4505,Male,OBC,Rented,FALSE,1,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,33,397642.6221,General_Tier,FALSE,FALSE,FALSE,85.45256495,FALSE,79.98906901,79.47158893,0.517480082,0.082894001,88.40012588,TRUE,FALSE
RJ_4506,Female,General,DayScholar,TRUE,0,High School (10th),Senior Secondary (12th),TRUE,TRUE,FALSE,76,530755.7675,General_Tier,TRUE,TRUE,TRUE,71.05881871,TRUE,35.42144296,70.66788833,-35.24644537,0.456851925,59.96794802,FALSE,FALSE
RJ_4507,Male,SC,Hostel,TRUE,3,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,16,410541.8097,General_Tier,TRUE,TRUE,TRUE,54.00745442,FALSE,37.70128752,53.66408748,-15.96279996,0.321059153,100,FALSE,FALSE
RJ_4508,Female,OBC,DayScholar,FALSE,0,High School (10th),Graduate or Higher,TRUE,FALSE,FALSE,44,813294.2392,Creamy_Layer_OBC,FALSE,TRUE,FALSE,95,TRUE,72.49620318,90.77875118,-18.282548,0.111495002,65.90811628,FALSE,FALSE
RJ_4509,Female,OBC,DayScholar,FALSE,2,Graduate or Higher,Primary (Up to 5th),TRUE,FALSE,TRUE,36,387418.4792,General_Tier,TRUE,TRUE,FALSE,89.07242759,FALSE,93.85580383,83.92550675,9.930297075,0,75.41505541,FALSE,FALSE
RJ_4510,Male,SC,DayScholar,FALSE,1,Senior Secondary (12th),Graduate or Higher,TRUE,FALSE,FALSE,27,695739.413,General_Tier,TRUE,TRUE,FALSE,54.97700246,FALSE,55.59497218,48.29920343,7.29576875,0.229073227,90.39098418,FALSE,FALSE
RJ_4511,Female,SC,Rented,TRUE,2,Senior Secondary (12th),Middle (Up to 8th),TRUE,FALSE,FALSE,20,426548.9854,General_Tier,TRUE,TRUE,TRUE,66.23108729,FALSE,59.18959316,69.43417926,-10.2445861,0.202322584,85.94215211,FALSE,FALSE
RJ_4512,Female,OBC,DayScholar,FALSE,2,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,30,70487.29921,BPL,TRUE,TRUE,FALSE,79.60251557,FALSE,75.94496547,74.24948075,1.695484721,0,79.15850347,FALSE,FALSE
RJ_4513,Male,OBC,DayScholar,FALSE,2,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,34,303311.3459,General_Tier,TRUE,FALSE,FALSE,73.6417595,TRUE,57.01029007,74.86776516,-17.85747509,0,76.1844864,FALSE,FALSE
RJ_4514,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Senior Secondary (12th),TRUE,TRUE,FALSE,79,488455.1139,General_Tier,TRUE,FALSE,TRUE,90.21311604,TRUE,57.50940684,87.79202397,-30.28261713,0.161121576,69.4201964,FALSE,FALSE
RJ_4515,Male,ST,Hostel,FALSE,1,No Formal Education,Graduate or Higher,FALSE,FALSE,FALSE,25,658307.0842,General_Tier,TRUE,FALSE,FALSE,75.65956682,FALSE,78.5212574,77.0504958,1.470761599,0,79.85429152,FALSE,FALSE
RJ_4516,Female,General,DayScholar,FALSE,0,Senior Secondary (12th),High School (10th),FALSE,FALSE,FALSE,26,546951.6343,General_Tier,TRUE,FALSE,FALSE,63.42075139,TRUE,52.60123444,61.81987556,-9.218641113,0.067244366,61.8505147,TRUE,FALSE
RJ_4517,Female,SC,DayScholar,FALSE,3,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,27,385949.7731,General_Tier,TRUE,TRUE,FALSE,95,FALSE,95,95,0,0,74.72777843,FALSE,FALSE
RJ_4518,Female,General,DayScholar,TRUE,3,No Formal Education,Graduate or Higher,TRUE,FALSE,FALSE,52,644811.5996,General_Tier,TRUE,FALSE,FALSE,55.18316712,FALSE,56.9715971,47.87947799,9.092119113,0.075784219,57.37914364,FALSE,FALSE
RJ_4519,Male,SC,DayScholar,TRUE,0,Primary (Up to 5th),Middle (Up to 8th),TRUE,FALSE,TRUE,52,171218.4911,General_Tier,TRUE,FALSE,TRUE,59.59968143,FALSE,57.50765798,63.80549294,-6.297834959,0.206429646,65.56895688,TRUE,FALSE
RJ_4520,Female,OBC,DayScholar,FALSE,1,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,TRUE,21,125496.5356,General_Tier,FALSE,FALSE,TRUE,81.99038683,FALSE,72.62822059,71.81669093,0.811529658,0,80.8813618,TRUE,FALSE
RJ_4521,Female,OBC,DayScholar,TRUE,3,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,60,339814.0448,General_Tier,TRUE,TRUE,FALSE,73.10958831,FALSE,79.80588636,67.11601741,12.68986894,0,68.94799045,FALSE,FALSE
RJ_4522,Female,ST,DayScholar,TRUE,0,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,73,112182.7294,BPL,TRUE,FALSE,FALSE,79.79370479,TRUE,62.91984264,82.67503707,-19.75519443,0.035922007,68.78259142,FALSE,TRUE
